ad_id,date,spend,impressions,clicks,installs,CTR,CPI,CPM,CPC,CVR,thumbstop_rate,hold_rate,completion_rate,card_swipe_rate,last_card_reach_rate,video_plays_25pct,video_plays_75pct,avg_play_time_sec,likes,comments,shares,saves
ad_014,2026-05-19,93.05,9622,239,37,0.02484,2.5148,9.6702,0.3893,0.15481,,,,,,,,,56,4,11,5
ad_014,2026-05-20,91.03,11336,233,36,0.02055,2.5287,8.0304,0.3907,0.15451,,,,,,,,,51,2,11,4
ad_014,2026-05-21,102.88,12284,256,44,0.02084,2.3382,8.3752,0.4019,0.17188,,,,,,,,,51,3,9,5
ad_014,2026-05-22,75.60,9653,217,34,0.02248,2.2235,7.8316,0.3484,0.15668,,,,,,,,,40,2,6,4
ad_014,2026-05-23,65.10,7425,151,23,0.02034,2.8303,8.7672,0.4311,0.15232,,,,,,,,,34,2,4,3
ad_014,2026-05-24,93.07,11558,250,37,0.02163,2.5154,8.0524,0.3723,0.14800,,,,,,,,,51,3,10,4
ad_014,2026-05-25,82.18,9782,229,39,0.02341,2.1071,8.4009,0.3589,0.17031,,,,,,,,,37,2,8,3
ad_014,2026-05-26,99.35,11148,264,44,0.02368,2.2579,8.9116,0.3763,0.16667,,,,,,,,,65,3,12,9
ad_014,2026-05-27,71.29,7771,174,28,0.02239,2.5461,9.1740,0.4097,0.16092,,,,,,,,,32,2,5,4
ad_014,2026-05-28,99.82,11502,252,45,0.02191,2.2182,8.6785,0.3961,0.17857,,,,,,,,,54,2,9,7
ad_014,2026-05-29,103.13,10229,236,39,0.02307,2.6443,10.0818,0.4370,0.16525,,,,,,,,,49,3,7,5
ad_015,2026-03-01,70.79,7496,104,16,0.01387,4.4242,9.4434,0.6806,0.15385,,,,0.4362,0.1858,,,,22,1,2,3
ad_015,2026-03-02,86.00,10302,139,25,0.01349,3.4399,8.3476,0.6187,0.17986,,,,0.4288,0.1866,,,,26,1,5,3
ad_015,2026-03-03,75.83,9230,121,21,0.01311,3.6110,8.2156,0.6267,0.17355,,,,0.3921,0.1845,,,,22,2,3,1
ad_015,2026-03-04,93.35,10122,135,25,0.01334,3.7338,9.2220,0.6914,0.18519,,,,0.3921,0.2004,,,,30,2,6,3
ad_015,2026-03-05,75.54,7544,98,18,0.01299,4.1964,10.0127,0.7708,0.18367,,,,0.4586,0.2058,,,,24,1,4,2
ad_015,2026-03-06,86.57,9941,131,22,0.01318,3.9348,8.7079,0.6608,0.16794,,,,0.4559,0.1995,,,,26,1,4,3
ad_015,2026-03-07,83.92,9633,128,23,0.01329,3.6488,8.7119,0.6556,0.17969,,,,0.4435,0.2096,,,,27,2,5,4
ad_015,2026-03-08,79.37,7994,100,16,0.01251,4.9608,9.9290,0.7937,0.16000,,,,0.4382,0.2032,,,,22,1,2,2
ad_015,2026-03-09,98.47,10913,159,29,0.01457,3.3954,9.0228,0.6193,0.18239,,,,0.4288,0.2189,,,,31,1,6,3
ad_015,2026-03-10,100.45,14317,194,36,0.01355,2.7902,7.0159,0.5178,0.18557,,,,0.4159,0.2163,,,,47,3,7,5
ad_015,2026-03-11,104.79,10545,150,27,0.01422,3.8809,9.9370,0.6986,0.18000,,,,0.4558,0.2250,,,,28,2,5,3
ad_015,2026-03-12,112.15,13137,164,30,0.01248,3.7382,8.5367,0.6838,0.18293,,,,0.4288,0.2226,,,,34,2,5,3
ad_015,2026-03-13,110.00,11934,175,35,0.01466,3.1430,9.2177,0.6286,0.20000,,,,0.4494,0.1752,,,,31,2,7,3
ad_015,2026-03-14,96.92,12122,151,27,0.01246,3.5895,7.9950,0.6418,0.17881,,,,0.4191,0.2117,,,,32,2,6,3
ad_015,2026-03-15,99.04,9627,134,23,0.01392,4.3060,10.2876,0.7391,0.17164,,,,0.4452,0.2189,,,,24,1,4,2
ad_015,2026-03-16,126.96,12750,169,31,0.01325,4.0954,9.9575,0.7512,0.18343,,,,0.4726,0.2260,,,,30,2,5,3
ad_015,2026-03-17,109.05,11829,160,30,0.01353,3.6349,9.2187,0.6816,0.18750,,,,0.4317,0.2031,,,,32,2,6,3
ad_015,2026-03-18,106.16,11734,152,31,0.01295,3.4245,9.0472,0.6984,0.20395,,,,0.4493,0.1818,,,,33,2,5,3
ad_015,2026-03-19,114.56,13447,178,38,0.01324,3.0147,8.5193,0.6436,0.21348,,,,0.4065,0.2206,,,,35,2,6,4
ad_015,2026-03-20,127.05,14359,205,39,0.01428,3.2577,8.8481,0.6198,0.19024,,,,0.4381,0.2056,,,,36,1,7,4
ad_015,2026-03-21,94.35,9675,129,23,0.01333,4.1021,9.7519,0.7314,0.17829,,,,0.4291,0.1985,,,,30,2,3,3
ad_015,2026-03-22,110.91,12015,188,36,0.01565,3.0807,9.2307,0.5899,0.19149,,,,0.3646,0.2352,,,,38,2,5,4
ad_015,2026-03-23,132.04,16145,212,45,0.01313,2.9343,8.1785,0.6228,0.21226,,,,0.4533,0.2308,,,,40,3,7,4
ad_015,2026-03-24,126.89,14023,208,44,0.01483,2.8839,9.0488,0.6101,0.21154,,,,0.4351,0.2144,,,,36,3,7,4
ad_015,2026-03-25,110.38,13117,185,38,0.01410,2.9047,8.4150,0.5966,0.20541,,,,0.4493,0.2323,,,,34,2,6,4
ad_015,2026-03-26,158.85,16050,213,40,0.01327,3.9712,9.8971,0.7458,0.18779,,,,0.4152,0.1752,,,,41,2,7,5
ad_015,2026-03-27,130.49,16060,222,38,0.01382,3.4339,8.1251,0.5878,0.17117,,,,0.4242,0.2119,,,,54,3,10,7
ad_015,2026-03-28,128.52,14612,225,42,0.01540,3.0599,8.7953,0.5712,0.18667,,,,0.4528,0.2277,,,,42,3,7,5
ad_015,2026-03-29,124.93,14482,222,40,0.01533,3.1232,8.6264,0.5627,0.18018,,,,0.4486,0.1833,,,,37,2,7,3
ad_015,2026-03-30,135.58,14361,233,47,0.01622,2.8848,9.4412,0.5819,0.20172,,,,0.4909,0.2291,,,,50,4,11,5
ad_015,2026-03-31,153.00,16285,244,51,0.01498,3.0000,9.3951,0.6270,0.20902,,,,0.4793,0.2555,,,,54,3,10,6
ad_015,2026-04-01,150.13,16518,243,51,0.01471,2.9437,9.0888,0.6178,0.20988,,,,0.5002,0.2691,,,,47,3,10,4
ad_015,2026-04-02,147.04,16618,236,46,0.01420,3.1965,8.8481,0.6230,0.19492,,,,0.5362,0.2414,,,,50,3,8,6
ad_015,2026-04-03,152.30,18198,276,55,0.01517,2.7691,8.3692,0.5518,0.19928,,,,0.4809,0.2296,,,,57,4,11,5
ad_015,2026-04-04,137.23,13312,200,38,0.01502,3.6113,10.3088,0.6862,0.19000,,,,0.4384,0.2017,,,,34,2,7,3
ad_015,2026-04-05,171.12,21392,320,67,0.01496,2.5541,7.9994,0.5348,0.20938,,,,0.5019,0.2466,,,,68,5,9,6
ad_015,2026-04-06,173.37,17956,264,56,0.01470,3.0959,9.6552,0.6567,0.21212,,,,0.4553,0.2626,,,,51,4,11,4
ad_015,2026-04-07,160.79,17317,270,61,0.01559,2.6358,9.2849,0.5955,0.22593,,,,0.5065,0.2679,,,,60,3,10,6
ad_015,2026-04-08,152.98,16237,241,55,0.01484,2.7814,9.4214,0.6348,0.22822,,,,0.5401,0.2189,,,,47,3,7,4
ad_015,2026-04-09,180.26,19410,299,63,0.01540,2.8613,9.2872,0.6029,0.21070,,,,0.4448,0.2529,,,,61,3,13,6
ad_015,2026-04-10,166.07,20854,342,72,0.01640,2.3066,7.9637,0.4856,0.21053,,,,0.4560,0.2470,,,,64,3,16,8
ad_015,2026-04-11,116.31,11881,192,36,0.01616,3.2307,9.7893,0.6058,0.18750,,,,0.4893,0.2263,,,,43,2,6,4
ad_015,2026-04-12,125.76,14714,251,54,0.01706,2.3288,8.5468,0.5010,0.21514,,,,0.5230,0.2527,,,,47,3,8,3
ad_015,2026-04-13,158.38,16895,306,63,0.01811,2.5140,9.3744,0.5176,0.20588,,,,0.5346,0.2331,,,,63,5,12,8
ad_015,2026-04-14,163.01,18359,286,60,0.01558,2.7168,8.8790,0.5700,0.20979,,,,0.5330,0.2610,,,,52,4,9,5
ad_015,2026-04-15,137.88,14959,257,52,0.01718,2.6516,9.2173,0.5365,0.20233,,,,0.4655,0.2604,,,,61,3,10,5
ad_015,2026-04-16,126.95,13162,225,48,0.01709,2.6448,9.6454,0.5642,0.21333,,,,0.5120,0.2637,,,,49,4,9,5
ad_015,2026-04-17,141.06,14565,222,54,0.01524,2.6123,9.6851,0.6354,0.24324,,,,0.4513,0.2485,,,,34,2,6,4
ad_015,2026-04-18,133.74,14599,198,42,0.01356,3.1842,9.1608,0.6754,0.21212,,,,0.5251,0.2543,,,,36,2,5,3
ad_015,2026-04-19,130.98,12776,218,44,0.01706,2.9768,10.2520,0.6008,0.20183,,,,0.4917,0.2368,,,,45,3,7,6
ad_015,2026-04-20,135.18,15040,185,46,0.01230,2.9386,8.9878,0.7307,0.24865,,,,0.4994,0.2078,,,,35,2,6,4
ad_015,2026-04-21,162.30,20626,335,80,0.01624,2.0288,7.8689,0.4845,0.23881,,,,0.4763,0.2648,,,,70,6,12,8
ad_015,2026-04-22,130.54,14265,221,47,0.01549,2.7775,9.1513,0.5907,0.21267,,,,0.5095,0.2425,,,,43,3,10,5
ad_015,2026-04-23,141.10,17243,290,67,0.01682,2.1060,8.1832,0.4866,0.23103,,,,0.4482,0.2518,,,,59,4,10,6
ad_015,2026-04-24,150.84,16208,237,49,0.01462,3.0784,9.3065,0.6365,0.20675,,,,0.5047,0.2691,,,,43,3,7,4
ad_015,2026-04-25,129.72,13288,196,43,0.01475,3.0168,9.7623,0.6618,0.21939,,,,0.4844,0.2514,,,,37,3,6,3
ad_015,2026-04-26,121.34,13535,222,49,0.01640,2.4764,8.9652,0.5466,0.22072,,,,0.5466,0.2238,,,,42,3,7,4
ad_015,2026-04-27,141.35,16974,303,70,0.01785,2.0192,8.3272,0.4665,0.23102,,,,0.5335,0.2370,,,,62,3,11,5
ad_015,2026-04-28,148.20,19992,344,84,0.01721,1.7643,7.4129,0.4308,0.24419,,,,0.5819,0.3080,,,,65,2,10,6
ad_015,2026-04-29,139.50,16595,308,69,0.01856,2.0217,8.4059,0.4529,0.22403,,,,0.6049,0.2229,,,,60,4,8,6
ad_015,2026-04-30,153.92,17294,319,73,0.01845,2.1085,8.9002,0.4825,0.22884,,,,0.5776,0.2874,,,,67,4,12,8
ad_015,2026-05-01,119.39,12996,237,58,0.01824,2.0584,9.1866,0.5038,0.24473,,,,0.5353,0.2704,,,,52,2,8,5
ad_015,2026-05-02,121.73,13157,214,48,0.01627,2.5360,9.2521,0.5688,0.22430,,,,0.5800,0.2706,,,,36,2,6,5
ad_015,2026-05-03,129.23,14192,277,63,0.01952,2.0512,9.1055,0.4665,0.22744,,,,0.5305,0.2755,,,,54,3,9,4
ad_015,2026-05-04,159.49,17166,290,71,0.01689,2.2463,9.2908,0.5500,0.24483,,,,0.5152,0.2735,,,,62,4,11,7
ad_015,2026-05-05,183.56,21059,407,101,0.01933,1.8174,8.7164,0.4510,0.24816,,,,0.5743,0.3044,,,,82,5,16,10
ad_015,2026-05-06,145.43,18255,305,66,0.01671,2.2035,7.9668,0.4768,0.21639,,,,0.5266,0.2693,,,,59,3,12,5
ad_015,2026-05-07,144.91,16068,278,70,0.01730,2.0701,9.0185,0.5213,0.25180,,,,0.6069,0.2939,,,,57,4,11,6
ad_015,2026-05-08,156.16,19023,321,87,0.01687,1.7950,8.2092,0.4865,0.27103,,,,0.5218,0.2938,,,,65,3,14,7
ad_015,2026-05-09,126.40,14942,259,62,0.01733,2.0387,8.4595,0.4880,0.23938,,,,0.5555,0.2530,,,,59,3,15,5
ad_015,2026-05-10,122.09,14222,287,67,0.02018,1.8222,8.5845,0.4254,0.23345,,,,0.5774,0.3380,,,,59,3,8,6
ad_015,2026-05-11,147.95,16896,289,74,0.01710,1.9993,8.7566,0.5119,0.25606,,,,0.5416,0.2795,,,,50,2,8,5
ad_015,2026-05-12,160.14,18660,340,87,0.01822,1.8406,8.5817,0.4710,0.25588,,,,0.5562,0.2759,,,,74,6,11,6
ad_015,2026-05-13,169.73,19959,351,87,0.01759,1.9509,8.5038,0.4836,0.24786,,,,0.4536,0.2931,,,,60,4,11,7
ad_015,2026-05-14,103.34,11285,194,50,0.01719,2.0668,9.1573,0.5327,0.25773,,,,0.5847,0.2700,,,,39,3,8,3
ad_015,2026-05-15,138.80,15475,293,69,0.01893,2.0116,8.9695,0.4737,0.23549,,,,0.6376,0.3066,,,,54,3,8,5
ad_015,2026-05-16,127.22,16775,291,68,0.01735,1.8708,7.5838,0.4372,0.23368,,,,0.5772,0.2930,,,,66,4,10,5
ad_015,2026-05-17,148.58,14771,304,68,0.02058,2.1850,10.0587,0.4887,0.22368,,,,0.5672,0.2921,,,,52,3,13,6
ad_015,2026-05-18,139.05,15663,288,76,0.01839,1.8297,8.8778,0.4828,0.26389,,,,0.6168,0.2512,,,,57,4,12,5
ad_015,2026-05-19,151.06,16148,306,81,0.01895,1.8649,9.3547,0.4937,0.26471,,,,0.5446,0.2871,,,,67,4,16,5
ad_015,2026-05-20,172.15,19956,395,100,0.01979,1.7215,8.6267,0.4358,0.25316,,,,0.5678,0.3056,,,,76,4,11,8
ad_015,2026-05-21,171.61,17013,327,86,0.01922,1.9955,10.0872,0.5248,0.26300,,,,0.6266,0.2571,,,,59,3,9,7
ad_015,2026-05-22,134.66,15717,271,74,0.01724,1.8197,8.5678,0.4969,0.27306,,,,0.5853,0.3023,,,,46,3,7,4
ad_015,2026-05-23,149.12,20277,386,95,0.01904,1.5697,7.3542,0.3863,0.24611,,,,0.5715,0.3090,,,,75,5,13,6
ad_015,2026-05-24,138.42,15455,307,79,0.01986,1.7521,8.9563,0.4509,0.25733,,,,0.6187,0.3315,,,,72,4,7,7
ad_015,2026-05-25,155.39,20174,443,121,0.02196,1.2842,7.7023,0.3508,0.27314,,,,0.6131,0.3129,,,,93,6,14,10
ad_015,2026-05-26,143.53,14618,288,74,0.01970,1.9395,9.8185,0.4984,0.25694,,,,0.6158,0.3179,,,,55,3,11,6
ad_015,2026-05-27,115.50,12362,231,64,0.01869,1.8048,9.3435,0.5000,0.27706,,,,0.5937,0.3168,,,,50,3,9,6
ad_015,2026-05-28,139.03,14617,298,76,0.02039,1.8293,9.5116,0.4665,0.25503,,,,0.6878,0.3259,,,,60,3,12,6
ad_015,2026-05-29,141.24,15340,288,81,0.01877,1.7438,9.2076,0.4904,0.28125,,,,0.6022,0.3423,,,,47,3,10,5
ad_016,2026-03-01,22.01,3138,69,7,0.02199,3.1437,7.0127,0.3189,0.10145,0.3204,0.4374,0.5743,,,831,371,18.44,,,,
ad_016,2026-03-02,24.55,3651,90,12,0.02465,2.0456,6.7236,0.2728,0.13333,0.2695,0.4433,0.5169,,,869,421,16.69,,,,
ad_016,2026-03-03,22.53,2658,53,7,0.01994,3.2179,8.4746,0.4250,0.13208,0.2994,0.4554,0.5125,,,716,328,18.78,,,,
ad_016,2026-03-04,24.54,3268,68,10,0.02081,2.4535,7.5078,0.3608,0.14706,0.3431,0.4733,0.5395,,,847,398,18.16,,,,
ad_016,2026-03-05,23.09,2774,57,7,0.02055,3.2991,8.3250,0.4052,0.12281,0.3203,0.4166,0.5660,,,640,291,16.99,,,,
ad_016,2026-03-06,29.13,3901,88,12,0.02256,2.4271,7.4661,0.3310,0.13636,0.3255,0.4881,0.5253,,,989,404,19.67,,,,
ad_016,2026-03-07,28.26,3604,80,10,0.02220,2.8263,7.8420,0.3533,0.12500,0.3012,0.4199,0.4688,,,850,398,16.66,,,,
ad_016,2026-03-08,24.15,2822,63,8,0.02232,3.0187,8.5576,0.3833,0.12698,0.3280,0.4472,0.5612,,,719,347,17.84,,,,
ad_016,2026-03-09,23.78,3381,76,10,0.02248,2.3782,7.0341,0.3129,0.13158,0.3114,0.4176,0.5235,,,758,362,16.83,,,,
ad_016,2026-03-10,28.93,3356,76,11,0.02265,2.6296,8.6192,0.3806,0.14474,0.3254,0.4753,0.5525,,,784,342,18.83,,,,
ad_016,2026-03-11,30.34,3956,90,13,0.02275,2.3340,7.6700,0.3371,0.14444,0.2938,0.4313,0.5638,,,944,452,16.04,,,,
ad_016,2026-03-12,31.19,4417,114,17,0.02581,1.8348,7.0618,0.2736,0.14912,0.3538,0.4614,0.5632,,,1032,564,15.99,,,,
ad_016,2026-03-13,32.87,4274,107,14,0.02504,2.3476,7.6897,0.3072,0.13084,0.3206,0.5096,0.6111,,,1021,471,18.71,,,,
ad_016,2026-03-14,32.18,4758,109,15,0.02291,2.1451,6.7627,0.2952,0.13761,0.3338,0.4582,0.5014,,,1242,571,17.59,,,,
ad_016,2026-03-15,31.26,4172,88,12,0.02109,2.6046,7.4917,0.3552,0.13636,0.3457,0.4263,0.5806,,,1046,411,16.16,,,,
ad_016,2026-03-16,32.65,4419,111,17,0.02512,1.9208,7.3893,0.2942,0.15315,0.3476,0.4386,0.5565,,,971,358,17.41,,,,
ad_016,2026-03-17,34.47,4349,101,15,0.02322,2.2979,7.9256,0.3413,0.14851,0.3331,0.4803,0.5817,,,1049,496,18.51,,,,
ad_016,2026-03-18,36.57,4214,99,13,0.02349,2.8129,8.6775,0.3694,0.13131,0.3052,0.4929,0.5452,,,1040,512,19.40,,,,
ad_016,2026-03-19,31.63,4455,106,15,0.02379,2.1085,7.0994,0.2984,0.14151,0.3692,0.4825,0.5241,,,1107,440,18.30,,,,
ad_016,2026-03-20,40.79,5529,135,21,0.02442,1.9422,7.3767,0.3021,0.15556,0.3699,0.4623,0.5190,,,1476,695,18.12,,,,
ad_016,2026-03-21,27.56,4171,100,13,0.02398,2.1199,6.6071,0.2756,0.13000,0.3557,0.4486,0.5524,,,1086,464,15.43,,,,
ad_016,2026-03-22,33.96,4844,120,15,0.02477,2.2640,7.0108,0.2830,0.12500,0.3004,0.4565,0.5357,,,1251,619,18.02,,,,
ad_016,2026-03-23,33.84,4114,102,15,0.02479,2.2563,8.2266,0.3318,0.14706,0.3644,0.4547,0.6008,,,1013,428,16.36,,,,
ad_016,2026-03-24,40.81,6011,131,17,0.02179,2.4005,6.7890,0.3115,0.12977,0.3449,0.4996,0.5345,,,1451,637,18.33,,,,
ad_016,2026-03-25,42.56,6060,157,24,0.02591,1.7733,7.0228,0.2711,0.15287,0.3135,0.5430,0.5399,,,1443,620,20.01,,,,
ad_016,2026-03-26,38.19,4713,112,18,0.02376,2.1217,8.1034,0.3410,0.16071,0.3089,0.5079,0.5763,,,1169,588,20.58,,,,
ad_016,2026-03-27,42.95,5243,121,19,0.02308,2.2604,8.1912,0.3549,0.15702,0.3509,0.4623,0.5267,,,1207,505,16.91,,,,
ad_016,2026-03-28,46.58,5647,140,19,0.02479,2.4518,8.2495,0.3327,0.13571,0.3472,0.4343,0.5503,,,1554,762,16.64,,,,
ad_016,2026-03-29,36.86,4564,109,14,0.02388,2.6328,8.0761,0.3382,0.12844,0.3397,0.4935,0.5862,,,1085,456,19.16,,,,
ad_016,2026-03-30,42.78,5505,142,21,0.02579,2.0371,7.7711,0.3013,0.14789,0.3419,0.4785,0.5364,,,1353,661,19.22,,,,
ad_016,2026-03-31,48.77,7145,175,25,0.02449,1.9507,6.8255,0.2787,0.14286,0.3472,0.4654,0.5513,,,1845,832,17.74,,,,
ad_016,2026-04-01,49.22,7197,183,29,0.02543,1.6973,6.8391,0.2690,0.15847,0.3286,0.4729,0.5479,,,1880,907,18.33,,,,
ad_016,2026-04-02,51.96,6970,189,31,0.02712,1.6763,7.4554,0.2749,0.16402,0.3515,0.4790,0.5566,,,1703,783,18.68,,,,
ad_016,2026-04-03,44.92,5975,131,18,0.02192,2.4957,7.5183,0.3429,0.13740,0.2961,0.4551,0.5648,,,1291,638,18.54,,,,
ad_016,2026-04-04,34.92,5863,159,27,0.02712,1.2934,5.9564,0.2196,0.16981,0.3654,0.4190,0.5473,,,1474,684,15.84,,,,
ad_016,2026-04-05,35.04,4807,136,20,0.02829,1.7518,7.2887,0.2576,0.14706,0.3551,0.4395,0.5735,,,1204,580,16.61,,,,
ad_016,2026-04-06,43.54,5417,124,20,0.02289,2.1769,8.0372,0.3511,0.16129,0.3595,0.4664,0.5464,,,1358,639,18.82,,,,
ad_016,2026-04-07,37.15,5266,132,22,0.02507,1.6885,7.0542,0.2814,0.16667,0.3291,0.4685,0.5726,,,1381,674,17.21,,,,
ad_016,2026-04-08,56.27,7687,205,33,0.02667,1.7050,7.3197,0.2745,0.16098,0.3460,0.4923,0.5727,,,2124,1022,19.26,,,,
ad_016,2026-04-09,41.26,6106,151,25,0.02473,1.6505,6.7577,0.2733,0.16556,0.3679,0.5133,0.5791,,,1664,855,20.81,,,,
ad_016,2026-04-10,54.45,7435,189,34,0.02542,1.6015,7.3234,0.2881,0.17989,0.3800,0.4606,0.5601,,,2042,996,19.03,,,,
ad_016,2026-04-11,40.67,6388,184,29,0.02880,1.4025,6.3671,0.2210,0.15761,0.3339,0.4729,0.5654,,,1724,942,18.15,,,,
ad_016,2026-04-12,39.19,5800,150,22,0.02586,1.7812,6.7564,0.2612,0.14667,0.3615,0.4765,0.5532,,,1494,676,20.04,,,,
ad_016,2026-04-13,45.74,5973,159,25,0.02662,1.8295,7.6572,0.2877,0.15723,0.3871,0.4832,0.5568,,,1441,697,18.96,,,,
ad_016,2026-04-14,38.45,4485,129,23,0.02876,1.6717,8.5729,0.2981,0.17829,0.3824,0.4621,0.5718,,,1073,480,16.79,,,,
ad_016,2026-04-15,48.41,6329,148,25,0.02338,1.9364,7.6491,0.3271,0.16892,0.3610,0.4455,0.5586,,,1609,751,16.34,,,,
ad_016,2026-04-16,50.82,7904,230,42,0.02910,1.2099,6.4292,0.2209,0.18261,0.3562,0.4529,0.5520,,,2002,954,17.03,,,,
ad_016,2026-04-17,41.56,6117,164,25,0.02681,1.6622,6.7935,0.2534,0.15244,0.3740,0.4397,0.5485,,,1599,700,17.36,,,,
ad_016,2026-04-18,39.22,5169,136,22,0.02631,1.7830,7.5885,0.2884,0.16176,0.3832,0.5205,0.6139,,,1324,678,18.95,,,,
ad_016,2026-04-19,35.82,4310,125,21,0.02900,1.7057,8.3107,0.2866,0.16800,0.3120,0.4939,0.5703,,,1105,556,17.95,,,,
ad_016,2026-04-20,50.15,8276,237,45,0.02864,1.1146,6.0603,0.2116,0.18987,0.3459,0.5221,0.5498,,,2109,958,20.12,,,,
ad_016,2026-04-21,37.75,5017,126,22,0.02511,1.7158,7.5238,0.2996,0.17460,0.3762,0.4651,0.5648,,,1320,656,16.48,,,,
ad_016,2026-04-22,51.61,7564,239,43,0.03160,1.2003,6.8235,0.2160,0.17992,0.3281,0.5093,0.5988,,,2041,939,20.73,,,,
ad_016,2026-04-23,50.28,7178,208,33,0.02898,1.5237,7.0049,0.2417,0.15865,0.3463,0.5145,0.5728,,,1863,901,19.97,,,,
ad_016,2026-04-24,52.04,6873,193,30,0.02808,1.7347,7.5720,0.2696,0.15544,0.3246,0.5015,0.5165,,,1665,880,19.79,,,,
ad_016,2026-04-25,45.79,5980,159,29,0.02659,1.5789,7.6568,0.2880,0.18239,0.3935,0.5182,0.5335,,,1439,730,21.34,,,,
ad_016,2026-04-26,45.49,5659,169,29,0.02986,1.5688,8.0393,0.2692,0.17160,0.3124,0.5565,0.5454,,,1459,705,20.49,,,,
ad_016,2026-04-27,37.64,5413,170,30,0.03141,1.2546,6.9534,0.2214,0.17647,0.3906,0.5535,0.5733,,,1466,741,21.56,,,,
ad_016,2026-04-28,40.73,4897,150,26,0.03063,1.5664,8.3167,0.2715,0.17333,0.3791,0.5597,0.5649,,,1357,717,22.10,,,,
ad_016,2026-04-29,46.47,5949,175,29,0.02942,1.6025,7.8119,0.2656,0.16571,0.3261,0.4962,0.5467,,,1316,658,19.09,,,,
ad_016,2026-04-30,46.26,6651,203,36,0.03052,1.2850,6.9555,0.2279,0.17734,0.3778,0.5223,0.5778,,,1778,1007,20.84,,,,
ad_016,2026-05-01,37.66,5685,189,35,0.03325,1.0760,6.6247,0.1993,0.18519,0.3549,0.5235,0.5777,,,1559,752,19.56,,,,
ad_016,2026-05-02,42.09,6698,197,36,0.02941,1.1692,6.2841,0.2137,0.18274,0.4219,0.5540,0.5836,,,1838,995,21.44,,,,
ad_016,2026-05-03,39.38,6443,216,36,0.03352,1.0940,6.1125,0.1823,0.16667,0.3411,0.4866,0.5591,,,1643,760,21.09,,,,
ad_016,2026-05-04,48.26,6448,200,33,0.03102,1.4625,7.4849,0.2413,0.16500,0.4072,0.4966,0.5493,,,1692,769,19.73,,,,
ad_016,2026-05-05,49.87,6539,208,35,0.03181,1.4248,7.6263,0.2398,0.16827,0.3328,0.4957,0.5626,,,1762,809,19.55,,,,
ad_016,2026-05-06,42.54,5605,165,31,0.02944,1.3722,7.5892,0.2578,0.18788,0.3452,0.5141,0.5759,,,1582,647,19.51,,,,
ad_016,2026-05-07,44.94,6178,177,32,0.02865,1.4043,7.2739,0.2539,0.18079,0.4175,0.5172,0.5651,,,1659,907,20.38,,,,
ad_016,2026-05-08,38.56,4986,158,27,0.03169,1.4280,7.7331,0.2440,0.17089,0.3880,0.5193,0.6271,,,1317,702,19.16,,,,
ad_016,2026-05-09,34.56,4229,140,27,0.03310,1.2799,8.1716,0.2468,0.19286,0.3858,0.4588,0.5720,,,1144,515,18.61,,,,
ad_016,2026-05-10,33.63,4844,154,25,0.03179,1.3453,6.9433,0.2184,0.16234,0.3859,0.4992,0.5862,,,1212,588,18.96,,,,
ad_016,2026-05-11,33.31,4681,154,28,0.03290,1.1898,7.1169,0.2163,0.18182,0.3751,0.4632,0.5677,,,1335,677,18.86,,,,
ad_016,2026-05-12,46.69,6018,196,37,0.03257,1.2619,7.7582,0.2382,0.18878,0.3424,0.4933,0.6661,,,1575,813,18.81,,,,
ad_016,2026-05-13,47.74,6999,208,39,0.02972,1.2242,6.8213,0.2295,0.18750,0.3776,0.5177,0.5866,,,2032,1003,19.15,,,,
ad_016,2026-05-14,41.60,5703,211,36,0.03700,1.1555,7.2939,0.1971,0.17062,0.3710,0.4899,0.5473,,,1439,688,18.49,,,,
ad_016,2026-05-15,41.77,5985,152,28,0.02540,1.4917,6.9789,0.2748,0.18421,0.4077,0.5227,0.6011,,,1670,920,22.38,,,,
ad_016,2026-05-16,39.44,5003,152,27,0.03038,1.4608,7.8838,0.2595,0.17763,0.4137,0.4520,0.5723,,,1184,604,16.05,,,,
ad_016,2026-05-17,36.65,5054,158,29,0.03126,1.2638,7.2518,0.2320,0.18354,0.3788,0.5200,0.6182,,,1378,758,20.82,,,,
ad_016,2026-05-18,48.74,6373,196,39,0.03075,1.2497,7.6476,0.2487,0.19898,0.3537,0.5437,0.5790,,,1560,737,21.55,,,,
ad_016,2026-05-19,44.61,6118,191,30,0.03122,1.4871,7.2920,0.2336,0.15707,0.3716,0.4910,0.6218,,,1688,915,17.05,,,,
ad_016,2026-05-20,47.63,6278,184,35,0.02931,1.3608,7.5863,0.2588,0.19022,0.4111,0.5221,0.6310,,,1669,812,19.73,,,,
ad_016,2026-05-21,45.99,5751,191,38,0.03321,1.2103,7.9969,0.2408,0.19895,0.4059,0.5658,0.6090,,,1662,852,23.19,,,,
ad_016,2026-05-22,42.36,4923,167,32,0.03392,1.3237,8.6043,0.2536,0.19162,0.3886,0.5300,0.5367,,,1262,678,21.83,,,,
ad_016,2026-05-23,45.27,5842,186,35,0.03184,1.2935,7.7494,0.2434,0.18817,0.3827,0.5228,0.5681,,,1623,903,20.16,,,,
ad_016,2026-05-24,40.17,5538,168,28,0.03034,1.4347,7.2536,0.2391,0.16667,0.4103,0.4974,0.5446,,,1209,611,19.87,,,,
